0.12-0.008,0.12-0.0084,0.12-0.0089,0.12-0.0093,0.12-0.0097,0.12-0.0102,0.12-0.0106,0.12-0.011,0.12-0.0115,0.12-0.0119,0.12-0.0123,0.12-0.0128,0.12-0.0132,0.12-0.0136,0.12-0.0141,0.12-0.0145,0.12-0.0149,0.12-0.0154,0.12-0.0158,0.12-0.0162,0.12-0.0167,0.12-0.0171,0.12-0.0175,0.12-0.018,0.12-0.0184,0.12-0.0188,0.12-0.0193,0.12-0.0197,0.12-0.0201,0.12-0.0206,0.12-0.021
-60.076392173814526,-60.4505453879643,-60.76025918288343,-61.01136478238014,-61.21277843668798,-61.39744126460941,-61.56770602369316,-61.72530979805524,-61.87126188478598,-62.00398352830534,-62.11791702016368,-62.226707868813634,-62.33079752858461,-62.43057603611142,-62.52638212777631,-62.61851690102794,-62.70724614259712,-62.79278073762404,-62.87525036395121,-62.9545249494678,-63.027980141285404,-63.096974215740374,-63.16412367399462,-63.229547790253534,-63.29335952635429,-63.355679470954286,-63.41663850578935,-63.47638982534883,-63.535141480585004,-63.5932244290556,-63.65125875918215
-60.07471894396695,-60.449627245213655,-60.75987148816316,-61.01138210802462,-61.21282620404471,-61.39751037656947,-61.56779288778727,-61.72541693130008,-61.87140033203167,-62.00418327306133,-62.11808907778984,-62.226853355971265,-62.33091770075841,-62.43067237252314,-62.52645585793191,-62.61856947707289,-62.70727950636349,-62.79279775065985,-62.875255828826035,-62.954528875759905,-63.02799038523771,-63.09696600152841,-63.164096065307135,-63.22949952936835,-63.29328892882229,-63.355584266051736,-63.416515556161606,-63.47623462095958,-63.534947276570705,-63.59298024787589,-63.650945392818876
-60.07307619648991,-60.44873529505153,-60.75950593879044,-61.01141847458589,-61.21289073002602,-61.39759427596689,-61.56789280856312,-61.72553556600003,-61.8715488395082,-62.004391504787755,-62.1182691731202,-62.227006481299014,-62.33104515168859,-62.4307756587729,-62.52653623610185,-62.61862841881395,-62.70731896319151,-62.792820581209206,-62.8752668126978,-62.95453795886243,-63.02800549240349,-63.096962677107214,-63.164073393079015,-63.229456273901526,-63.29322343155647,-63.355494287056636,-63.41639799652345,-63.47608502170606,-63.53475896411568,-63.59274235428282,-63.650638891116
-60.071463987509496,-60.44786953793791,-60.759162498157835,-61.01147378699066,-61.21297191974078,-61.3976928697287,-61.568005695818194,-61.72566561542052,-61.871707324078116,-62.00460813137249,-62.11845721751185,-62.227167159461935,-62.33117979921008,-62.4308858157581,-62.52662318615127,-62.61869365301836,-62.70736444272616,-62.79284916181904,-62.87528325110297,-62.95455213746656,-63.02802539777583,-63.09696417788021,-63.16405559298148,-63.22941795963908,-63.293162970285024,-63.35540946944232,-63.41628576185784,-63.47594096178118,-63.53457647622524,-63.592510679514916,-63.650339182655955
-60.069882372224384,-60.44702997334011,-60.75884112876806,-61.01154794955821,-61.21306967785171,-61.39780606447014,-61.56813145915046,-61.72580699272286,-61.871875702584035,-62.00483306095328,-62.11865312258953,-62.22733530540638,-62.33132156144936,-62.431002764675135,-62.5267166322491,-62.618765106759696,-62.707415874919405,-62.79288342534256,-62.87530507988294,-62.95457135056727,-63.02805003677922,-63.09697043968098,-63.1640426011145,-63.229384522794234,-63.29310748116165,-63.355329749105664,-63.416178787569066,-63.47580237579646,-63.534399746319934,-63.59228515522122,-63.6500461964242
-60.068331404893385,-60.44621659972628,-60.75854179223251,-61.01164086600565,-61.213183908580994,-61.397933766500195,-61.56827000796374,-61.72595961096929,-61.872053891853305,-62.00506620192157,-62.11885680024903,-62.227510834363144,-62.33147035682735,-62.431126427021916,-62.52681649887032,-62.61884270741991,-62.70747319003206,-62.79292330494086,-62.8753322351855,-62.954595537464705,-63.028079345269404,-63.0969813987731,-63.16403435400665,-63.22935590000721,-63.29305690076529,-63.35525506236687,-63.416077009482535,-63.47566919878201,-63.534228708235574,-63.59206571346147,-63.64975986180965
-60.06681113882295,-60.44542941455906,-60.75826444926979,-61.01175243945341,-61.21331451571591,-61.39807588182725,-61.56842125147311,-61.72612338312802,-61.87224180870267,-62.005307462926346,-62.11906816266069,-62.22769366185059,-62.33162610406219,-62.43125672460042,-62.52692271079826,-62.618926382691335,-62.70753631863557,-62.79296873408453,-62.87536465346619,-62.95462463776538,-63.02811325953323,-63.09699699184993,-63.16403078861481,-63.22933202834495,-63.29301116609993,-63.35518534596927,-63.415980363844625,-63.47554136618631,-63.534063296223195,-63.59185228670624,-63.64948010860507
-60.06532162635474,-60.44466841428928,-60.75800905970438,-61.01188257243066,-61.21346140261455,-61.3982323161647,-61.56858509871028,-61.726298222078256,-61.872439369942896,-62.00555675287792,-62.11928712227281,-62.22788370367768,-62.33178872217197,-62.43139357951916,-62.52703519312678,-62.6190160605787,-62.70760519161375,-62.793019646555216,-62.87540227148966,-62.954658591383435,-63.02815171628844,-63.097017156034354,-63.16403184232393,-63.22931284530088,-63.29297021459426,-63.35512053707902,-63.41588878732244,-63.475418813876146,-63.53390344494903,-63.59164480783705,-63.649206867007415
-60.06386291885311,-60.44393359434971,-60.757775582465364,-61.0120311668809,-61.213624472211585,-61.39840297493664,-61.568761458529,-61.726484040615276,-61.87264649238343,-62.005813980951714,-62.119513591815036,-62.228080875947086,-62.33195813047752,-62.43153691419561,-62.52715387126247,-62.61911166940105,-62.70767974016457,-62.793075976447135,-62.875445026331015,-62.954697338541855,-63.02819465268348,-63.09704182887858,-63.164037452946744,-63.229298288794595,-63.29293398410143,-63.35506057328486,-63.415802217003574,-63.47530147813637,-63.53374908949443,-63.59144321014643,-63.648940067618184
-60.06243506669267,-60.44322494914888,-60.75756397558524,-61.01219812416761,-61.21380362702407,-61.39858776328356,-61.56895023961052,-61.72668075145546,-61.87286309283703,-62.00607905659195,-62.1197474843017,-62.228285095058126,-62.33213424860503,-62.43168665135863,-62.52727867092682,-62.61921313779368,-62.70775989580181,-62.79313765816857,-62.875492855377104,-62.954740819773605,-63.02824200629721,-63.09707094836378,-63.164047558723446,-63.229288297171486,-63.29290241289866,-63.35500539259778,-63.415720590395836,-63.47518929566972,-63.533600165355715,-63.591247427338,-63.6486796414437
-60.06103811924579,-60.442542472065,-60.75737419619884,-61.0123833450799,-61.21399876915729,-61.3987865860681,-61.569151350469006,-61.72688826724136,-61.87308908812437,-62.00635188951538,-62.11998871303514,-62.22849627770979,-62.332316996488785,-62.43184271405084,-62.527409518158294,-62.61932039471,-62.70784559035673,-62.79320462644334,-62.87554569632778,-62.954788975922746,-63.028293715138666,-63.09710445289981,-63.16406209832133,-63.22928280920243,-63.292875439686945,-63.35495493345068,-63.41564384542695,-63.47508220359657,-63.53345660844411,-63.591057393526455,-63.64842551989536
-60.0596721248701,-60.441886155439924,-60.75720620054228,-61.01258672983833,-61.2142098003107,-61.398999347880796,-61.569364699457026,-61.727106500546746,-61.87332439507867,-62.006632389714916,-62.120237191608986,-62.228714340903636,-62.332506294373744,-62.43200502563096,-62.527546339314455,-62.61943336942342,-62.70793675597975,-62.793276816312236,-62.87560348719714,-62.954841748145554,-63.02834971764672,-63.09714228132488,-63.164081010834444,-63.22928176408338,-63.29285300359062,-63.35490913469799,-63.41557192044422,-63.474980139454686,-63.53331835508555,-63.590873043237615,-63.64817763478992
-60.058337130896085,-60.4412559905732,-60.75705994395206,-61.01280817810077,-61.21443662178383,-61.39922595304591,-61.56959019477101,-61.727335363881686,-61.873568930550306,-62.00692046746327,-62.120492833911385,-62.228939201946716,-62.332702062818136,-62.43217350977611,-62.527689061074,-62.61955199152911,-62.708033325142,-62.79335416313442,-62.87566616631474,-62.95489907791155,-63.02840995268977,-63.09718437290511,-63.164104235783164,-63.22928510143497,-63.292835044156966,-63.35486793561531,-63.4155047542142,-63.47488304119893,-63.53318534202046,-63.590694311408335,-63.64793591834964
-60.05703318361457,-60.44065196771618,-60.756935380864206,-61.013047588968284,-61.21467913448235,-61.39946630562721,-61.569827744456745,-61.72757476969758,-61.8738226114114,-62.00721603331652,-62.12075555412824,-62.22917077845444,-62.33290422269602,-62.432348090484105,-62.527837610438766,-62.61967619094584,-62.7081352306369,-62.79343660258878,-62.87573367232673,-62.95496090700452,-63.02847435956537,-63.09723066733423,-63.1641317131138,-63.229292761302034,-63.29282150135578,-63.35483127589897,-63.41544228592226,-63.47479084720092,-63.533057506403594,-63.59052113338646,-63.64770030320251
-60.05576032826429,-60.44007407606624,-60.75683246481354,-61.01330486099115,-61.21493723892409,-61.39972030943387,-61.57007725641487,-61.72782463039225,-61.87408535456039,-62.0075189981177,-62.121025266746344,-62.229408988353384,-62.33311269519981,-62.43252869207566,-62.52799191473572,-62.6198058979177,-62.708242405581714,-62.79352407067529,-62.87580594419705,-62.95502717752351,-63.028542877999854,-63.09728110473308,-63.1641633831981,-63.229304684153206,-63.29281231557891,-63.35479909566558,-63.41538445517225,-63.474703496248736,-63.53293478580377,-63.59035344493075,-63.647470722382366
-60.05451860901945,-60.439522303761045,-60.75675114843301,-61.01357989217491,-61.21521083524511,-61.399987868026315,-61.570338638406405,-61.72808485831497,-61.87435707692664,-62.0078292730003,-62.121301886556566,-62.229653749884115,-62.33332740184274,-62.4327152391966,-62.52815190161892,-62.61994104301582,-62.708354783419054,-62.793616503716294,-62.875882921208486,-62.95509783188377,-63.0286154481479,-63.09733562564918,-63.16419918683283,-63.229320810880374,-63.292807427639744,-63.354771335451574,-63.415331201986014,-63.4746209275465,-63.53281711820358,-63.590191182210724,-63.64724710932901
-60.0533080689773,-60.43899663787292,-60.756691383453116,-61.01387257998651,-61.21549982320591,-61.40026888472215,-61.57061179805825,-61.728355365771556,-61.874637695474966,-62.00814676939171,-62.121585328656906,-62.229904981603916,-62.33354826446132,-62.43290765682004,-62.528317499071385,-62.620081557140054,-62.708472297918334,-62.7937138383578,-62.87596454296379,-62.95517281281766,-63.028692010592124,-63.09739417105627,-63.16423906523922,-63.22934108279819,-63.29280677877274,-63.35474793621272,-63.41528246680296,-63.47454308071403,-63.53270444199914,-63.59003428180656,-63.647029397888296
-60.052128750145705,-60.438497064403286,-60.756653120701436,-61.01418282136049,-61.21580410219755,-61.400563262602084,-61.570896642868746,-61.7286360650294,-61.8749271272102,-62.00847139901672,-62.12187550845559,-62.23016260238954,-62.33377520521777,-62.43310587024852,-62.52848863540702,-62.62022737152062,-62.70859488317723,-62.79381601157071,-62.87605074938672,-62.95525206337555,-63.02877250634258,-63.097456682353794,-63.164282960062465,-63.22936544164354,-63.29281031063285,-63.35472883932356,-63.41523819047956,-63.47446989578637,-63.5325966959997,-63.58988268070888,-63.646817522312205
-60.05098069343079,-60.438023568277195,-60.756636310102245,-61.01451051270525,-61.21612357124792,-61.40087090451587,-61.57119308021319,-61.72892686832253,-61.87522528918174,-62.008803073900914,-62.12217234167407,-62.230426531439875,-62.33400814660236,-62.43330980511605,-62.52866523927244,-62.620378417719735,-62.708722473623055,-62.793922960652026,-62.87614148072305,-62.95533552692669,-63.02885687683627,-63.09752310136635,-63.16433081337116,-63.22939382957493,-63.292817965294965,-63.35471398657693,-63.41519831428887,-63.474401313213384,-63.53249381942736,-63.589736316318564,-63.64661141725885
-60.04986393862453,-60.437576133337934,-60.75664090067623,-61.01485554990939,-61.216458129028,-61.401191713088316,-61.57150101734942,-61.729227687856685,-61.87553209848807,-62.00914170637402,-62.122475744350055,-62.230696688278584,-62.33424701143576,-62.433519387390255,-62.52884723964877,-62.620534627633184,-62.70885500401417,-62.79403462322605,-62.87623667754156,-62.95542314715997,-63.028945063936675,-63.09759337034317,-63.164382567656716,-63.22942618917196,-63.29282968525333,-63.35470332018332,-63.41516277991996,-63.47433727385928,-63.532395751916646,-63.58959512644652,-63.6464110177925
-60.04877852439246,-60.43715474234173,-60.75666684054028,-61.0152178283481,-61.21680767385817,-61.401525590725264,-61.57182036142335,-61.72953843581434,-61.87584747228127,-62.00948720907326,-62.12278563284042,-62.23097299275675,-62.334491722871356,-62.43373454337432,-62.52903456585343,-62.62069593349186,-62.7089924094413,-62.794150937245504,-62.87633628073502,-62.95551486808478,-63.02903700993314,-63.09766743195752,-63.16443816583277,-63.229462463434665,-63.29284541342094,-63.354696782770326,-63.41513152947737,-63.474277719002075,-63.53230243351414,-63.58945904931342,-63.64621625938352
-60.047724488261295,-60.43675937695254,-60.75671407690739,-61.015597242889626,-61.21717210371458,-61.401872439619616,-61.572151019474546,-61.72985902435976,-61.876171327771516,-62.00983949494664,-62.12310192382416,-62.23125536505541,-62.334742204397514,-62.43395519970903,-62.52922714754188,-62.6208622678633,-62.70913462532887,-62.794271840992685,-62.87644023152108,-62.95561063403169,-63.02913265754036,-63.09774522930609,-63.16449755123455,-63.22950259578289,-63.29286509312888,-63.35469431738201,-63.41510450548054,-63.474222590333135,-63.532213804678044,-63.58932802354943,-63.646027077908336
-60.04670186660667,-60.43639001773691,-60.756782556086684,-61.0159936879018,-61.21755131623552,-61.4022321617574,-61.5724928984418,-61.730189365644044,-61.876503582231564,-62.010198477256225,-62.12342453430524,-62.23154372568813,-62.334998379839796,-62.4341812833747,-62.52942491470932,-62.62103356365315,-62.70928158743625,-62.79439727308051,-62.8765484714432,-62.95571038965326,-63.02923194989775,-63.0978267059084,-63.16456066761821,-63.229546530055615,-63.292888668125684,-63.35469586747827,-63.4150816508632,-63.47417182995658,-63.532129806277716,-63.58920198819388,-63.64584340964934
-60.04571069464088,-60.43604664415899,-60.75687222348346,-61.01640705725861,-61.21794520872789,-61.402604658923806,-61.57284590516873,-61.73052937181016,-61.87684415300122,-62.01056406958134,-62.12375338161546,-62.23183799550347,-62.335260173363174,-62.43441272169309,-62.529627797692335,-62.62120975410662,-62.709433231859016,-62.79452717245361,-62.87666094237151,-62.955814079924664,-63.02933483056884,-63.09791180570611,-63.16462745916019,-63.229594210510285,-63.292916082576646,-63.35470137693416,-63.41506290897272,-63.47412538038874,-63.53205037959321,-63.589080882694965,-63.64566519129478
-60.04475100640065,-60.43572923457556,-60.75698302359943,-61.016837244346895,-61.21835367817363,-61.402989832709316,-61.57320994640932,-61.730878954997955,-61.87719295749182,-62.01093618582177,-62.12408838341724,-62.232138095687475,-62.33552750947417,-62.434649442329324,-62.52983572717059,-62.621390772809896,-62.70958949503016,-62.79466147838933,-62.876777586503636,-62.955921650144376,-63.029441243540646,-63.098000473062335,-63.164697870456465,-63.22964558182208,-63.2929472810631,-63.35471079003921,-63.415048223569485,-63.47408318455754,-63.531975466314755,-63.58896464690934,-63.64549235993863
-60.04382283473495,-60.43543776623122,-60.757114900032974,-61.01728414207301,-61.21877662123626,-61.403387584515755,-61.57358492883357,-61.73123802734923,-61.87754991319062,-62.01131474020088,-62.12442945770639,-62.23244394776609,-62.33580031302299,-62.43489137329369,-62.53004863416838,-62.621576553691526,-62.70975031372127,-62.794800130498714,-62.876898346365536,-62.95603304593481,-63.02955113322296,-63.09809265276098,-63.16477184652186,-63.229700589083215,-63.29298220858171,-63.35472405149671,-63.41503753882619,-63.474045185801906,-63.53190500854225,-63.58885322110176,-63.645324853080396
-60.042926211292816,-60.43517221525361,-60.75726779547954,-61.01774764286962,-61.21921393426742,-61.40379781556245,-61.57397075903304,-61.73160650101269,-61.87791493766527,-62.011699647268756,-62.124776522814855,-62.23275547360756,-62.33607850920561,-62.435138442943476,-62.53026645005622,-62.62176703102375,-62.709915625043706,-62.79494306872749,-62.87702316481225,-62.95614821324291,-63.029664444447704,-63.098188290006,-63.16484933278929,-63.22975917780212,-63.293020810543695,-63.354741106422956,-63.41503079932716,-63.4740113278711,-63.531838948784696,-63.58874654594465,-63.64516260862494
-60.04206116651128,-60.43493255664882,-60.75744165173215,-61.01822763870254,-61.21966551331345,-61.40422042689236,-61.57436734352647,-61.73198428814901,-61.878287948568186,-62.01209082190525,-62.125129497413376,-62.233072595424744,-62.33636202356581,-62.435390579984755,-62.530489106552366,-62.62196213942385,-62.710085366449654,-62.795090233357,-62.87715198502868,-62.95626709834074,-63.02978112246819,-63.098287330420625,-63.16493027510897,-63.22982129390273,-63.29306303277405,-63.354761900346524,-63.41502795006762,-63.47398155492406,-63.531777229959616,-63.5886445625177,-63.64500556488226
-60.041227729603285,-60.434718764296804,-60.757636409681965,-61.01872402107761,-61.220131254122,-61.40465531937823,-61.57477458876538,-61.73237130093579,-61.87866886364097,-62.012488179323,-62.12548830051416,-62.23339523577747,-62.3366507819972,-62.43564771347411,-62.53071653572433,-62.622161813855385,-62.71025947573327,-62.79524156500509,-62.87728475053029,-62.956389647826,-63.02990111295837,-63.098389720046626,-63.165014619747666,-63.22988688372364,-63.29310882151077,-63.35478637920746,-63.41502893645293,-63.47395581152874,-63.53171979539247,-63.58854721230735,-63.644853660567215
-60.04042592854566,-60.43453081094696,-60.75785200931898,-61.01923668104765,-61.2206110521487,-61.40510239372876,-61.57519240113967,-61.73276745157257,-61.879057600718745,-62.01289163507045,-62.125852851473475,-62.23372331757479,-62.33694471074518,-62.43590977282033,-62.53094866999032,-62.622365989629486,-62.710437891031695,-62.79539700462698,-62.87742140516381,-62.95651580862257,-63.0300243620121,-63.09849540534349,-63.165102313387834,-63.22995589401727,-63.293158123404005,-63.354814489356485,-63.41503370429785,-63.47393404266136,-63.53166658881604,-63.58845443720633,-63.64470683479927
-60.039655790067144,-60.43436866821378,-60.75808838973283,-61.01976550921946,-61.221104802563794,-61.40556155049481,-61.57562068698321,-61.733172652285816,-61.87945407773455,-62.01330110503478,-62.126223069994246,-62.23405676407722,-62.33724373640889,-62.4361766877861,-62.5311854421207,-62.62257460240603,-62.7106205508261,-62.7955564935161,-62.877561893107874,-62.95664552798097,-63.030150816142324,-63.09860433318762,-63.165193303126806,-63.23002827194907,-63.29321088551523,-63.35484617755417,-63.41504219982572,-63.47391619370569,-63.531617554369745,-63.58836617951317,-63.6445650271022
-60.03891733963649,-60.43423230657263,-60.75834548911368,-61.02031039576089,-61.22161240025891,-61.40603269007557,-61.57605935257945,-61.733586815333865,-61.87985821272365,-62.0137165054448,-62.12659887612857,-62.23439549889894,-62.3375477859431,-62.43644838848963,-62.53142678523936,-62.62278758819486,-62.71080739394266,-62.795719973304934,-62.87770615887371,-62.956778753478815,-63.03028042228029,-63.0987164508715,-63.16528753647592,-63.23010396509658,-63.29326705531637,-63.3548813909701,-63.41505436966767,-63.473902210452295,-63.53157263659902,-63.58828238193163,-63.64442817740375
-60.038210601450594,-60.43412169535562,-60.758623244753196,-61.02087123040794,-61.22213373985379,-61.40651571272478,-61.57650830416703,-61.73400985301191,-61.88026992382786,-62.01413775287385,-62.126980190280214,-62.234739446009954,-62.33785678666009,-62.436724805406236,-62.531672632825085,-62.62300488335689,-62.710998359553514,-62.79588738596574,-62.877854147305676,-62.95691543302128,-63.0304131277747,-63.09883170610279,-63.16538496135965,-63.23018292144861,-63.29332658068891,-63.354920077181966,-63.41507016086176,-63.47389203909774,-63.5315317804546,-63.58820298757013,-63.64429622603527
-60.037535598422664,-60.43403680274758,-60.7589215930457,-61.02144790247194,-61.22266871570303,-61.40701051855698,-61.57696744794536,-61.73444167765694,-61.88068912929985,-62.01456476424263,-62.12736693320708,-62.23508852973821,-62.338170666231456,-62.43700586936992,-62.53192291871287,-62.623226424605264,-62.711193387177694,-62.79605867381136,-62.878005803581885,-62.95705551484144,-63.030548880390846,-63.098950047003505,-63.16548552611467,-63.23026508940426,-63.29338940992301,-63.35496218417472,-63.41508952085214,-63.47388562624381,-63.53149493129178,-63.5881279399412,-63.64416911373136
-60.0368923521705,-60.43397759578215,-60.75924046948931,-61.022040300846754,-61.22321722190293,-61.40751700755371,-61.57743669008023,-61.73488220165267,-61.881115747507415,-62.01499745682196,-62.12775902602361,-62.235442674771704,-62.33848935268992,-62.437291511574884,-62.53217757709525,-62.62345214900641,-62.71139241668202,-62.79623377949589,-62.87816107321474,-62.95719894750069,-63.03068762830976,-63.09907142210905,-63.165589179488975,-63.23035041777205,-63.29345549171653,-63.35500766033963,-63.41511239748817,-63.473882918896685,-63.531462034869726,-63.58805718296086,-63.644046781629434
-60.0362808830048,-60.43394404033802,-60.75957980868732,-61.02264831401607,-61.223779152298285,-61.408035079569764,-61.57791593670942,-61.73533133743446,-61.881549696937725,-62.015435748235554,-62.12815639020317,-62.23580180616049,-62.338812774431055,-62.43758166357703,-62.53243654252349,-62.6236819939811,-62.71159538828195,-62.796412646015405,-62.87831990205145,-62.957345679889066,-63.03082932012729,-63.099195780367324,-63.165695870640896,-63.23043885576892,-63.29352477517413,-63.35505645447337,-63.41513873902352,-63.473883864466075,-63.53143303735068,-63.58799066094797,-63.64392917126933
-60.03570120991754,-60.43393610113517,-60.759939544349535,-61.0232718300607,-61.224354400489275,-61.40856463433947,-61.578405093948234,-61.735788997494254,-61.88199089620158,-62.015879556462735,-62.1285589475804,-62.236165849318716,-62.339140860215025,-62.43787625729541,-62.53269974990889,-62.623915897305466,-62.711802242542426,-62.796595216708596,-62.878482236274515,-62.95749566122555,-63.030973904853205,-63.09932307113777,-63.16580554913815,-63.230530353019255,-63.293597209806265,-63.35510851577705,-63.41516849411524,-63.47388841076438,-63.531407885299195,-63.587928318623604,-63.64381622459281
-60.03515335057043,-60.43395374173137,-60.76031960929386,-61.023910736665975,-61.22494285983833,-61.40910557148292,-61.57890406789516,-61.73625509438545,-61.88243926403762,-62.016328799841084,-62.128966620353474,-62.23653473002659,-62.33947353916827,-62.438175225013644,-62.53296713452391,-62.62415379711198,-62.71201292037867,-62.79678143525741,-62.8786480224022,-62.95764884105838,-63.03112133191022,-63.099453244190386,-63.16591816495684,-63.230624859553934,-63.29367274552821,-63.35516379385525,-63.41520161182285,-63.473896506005794,-63.53138652568132,-63.58787010111033,-63.64370788394312
-60.03463732128343,-60.43399692451871,-60.760719935447874,-61.02456492112914,-61.22554442347703,-61.409657790512256,-61.5794127646374,-61.73672954072779,-61.88289471931652,-62.01678339706908,-62.1293793310864,-62.23690837443231,-62.339810740785104,-62.438478499381304,-62.53323863200334,-62.62439563189042,-62.71222736305695,-62.796971245687644,-62.878817207288975,-62.95780516926529,-63.03127155113306,-63.09958624970476,-63.16603366848047,-63.23072232580927,-63.29375133265905,-63.355222238715015,-63.415238041607346,-63.473908098805396,-63.531368905863786,-63.58781595393157,-63.64360409206446
-60.03415313702333,-60.434065610720225,-60.76114045385059,-61.02523427036683,-61.22615898431308,-61.410221190837945,-61.57993109025645,-61.73721224921221,-61.883357181045135,-62.01724326720867,-62.129797002711214,-62.237286709053954,-62.34015239492938,-62.43878601341527,-62.53351417834544,-62.62464134048878,-62.712445512195316,-62.797164592369526,-62.8789897381259,-62.95796459605377,-63.03142451276745,-63.099722038269014,-63.1661520104989,-63.23082270262598,-63.293832921920625,-63.35528380076487,-63.41527773333022,-63.47392313817823,-63.531354973613155,-63.58776582301081,-63.643504792101446
-60.03370081139246,-60.43415976038673,-60.76158109465428,-61.02591867092259,-61.22678643503722,-61.41079567177506,-61.5804589508337,-61.73770313260574,-61.8838265683707,-62.01770832968786,-62.130219558530186,-62.23766966078133,-62.34049843183602,-62.43909770050102,-62.53379370991303,-62.62489086211415,-62.71266730976433,-62.79736142001825,-62.87916556244103,-62.95812707196124,-63.03158016746913,-63.09986056087884,-63.166273142207274,-63.23092594124815,-63.29391746443652,-63.35534843081376,-63.4153206372525,-63.47394157353835,-63.53134467709495,-63.58771965467092,-63.643409927598604
-60.03328035661739,-60.43427933239367,-60.76204178712643,-61.02661800897441,-61.22742666813021,-61.411381132549586,-61.58099625245597,-61.73820210375627,-61.884302800584926,-62.01817850430319,-62.13064692221792,-62.2380571568778,-62.34084878211253,-62.439413494393946,-62.53407716343449,-62.62514413633358,-62.7128926980877,-62.79756167369448,-62.879344628099744,-62.95829254785526,-63.03173846630282,-63.10000176893638,-63.16639701520501,-63.231031993322155,-63.29400491173095,-63.35541608007001,-63.41536670403369,-63.47396335469785,-63.53133796487277,-63.58767739563333,-63.643319442499745
-60.03289178353781,-60.434424284438194,-60.76252245965177,-61.02733217034234,-61.228079575869835,-61.41197747230467,-61.581542901221056,-61.738709075597434,-61.884785797128096,-62.01865371122217,-62.13107901782348,-62.23844912498207,-62.341203376740545,-62.439733329220545,-62.53436447600485,-62.62540110307491,-62.71312161984296,-62.79776529880486,-62.87952688330508,-62.958460974933644,-63.03189936074118,-63.1001456142492,-63.166523581494644,-63.231140810895546,-63.29409521572771,-63.355486700140226,-63.415415884730734,-63.4739884318659,-63.53133478590738,-63.58763899301728,-63.64323328114739
-60.03253510159543,-60.43459457303624,-60.76302303973445,-61.02806104049613,-61.22874505033795,-61.41258459010697,-61.5820988032433,-61.73922396115336,-61.885275477593154,-62.01913387098576,-62.13151576977245,-62.2388454931099,-62.34156214707724,-62.44005713947968,-62.53465558508675,-62.625661702627525,-62.71335401806208,-62.797972241102435,-62.879712276598056,-62.95863230472464,-63.03206280266373,-63.10029204902918,-63.166652793480786,-63.231252346415964,-63.294188328749044,-63.355560243028265,-63.415468130796995,-63.4740167556477,-63.531335089555796,-63.587604394338996,-63.64315138828214
-60.03221031882297,-60.43479015351987,-60.76354345400029,-61.028804504562906,-61.22942298342746,-61.413202384952896,-61.582663864659104,-61.73974667354348,-61.88577176172978,-62.01961890451072,-62.13195710286894,-62.23924618965582,-62.34192502485678,-62.4403848600437,-62.53495042851136,-62.62592587564317,-62.71358983613204,-62.79818244668709,-62.87990075685789,-62.95880648908699,-63.032228744355784,-63.1004410258914,-63.16678460396895,-63.231366552729995,-63.294284203514536,-63.35563666113408,-63.415523394081134,-63.47404827704351,-63.53133882557031,-63.587573547510864,-63.64307370904204
-60.031917441833286,-60.43501098003462,-60.764083628199174,-61.02956244733492,-61.23011326684942,-61.413830755774974,-61.583237991632465,-61.7402771259873,-61.88627456944839,-62.02010873309195,-62.132402942297574,-62.239651143394816,-62.34229194219167,-62.440716426159625,-62.535248944479335,-62.62619356313663,-62.7138290177954,-62.79839586200597,-62.88009227330229,-62.95898348021002,-63.03239713850733,-63.10059249785303,-63.16691896616443,-63.231483383082015,-63.29438279313995,-63.35571590725259,-63.41558162682603,-63.47408294744753,-63.531345944097545,-63.587546400840566,-63.64300018896189
-60.031656475808546,-60.435257005537025,-60.7646434872075,-61.03033475327727,-61.23081579214009,-61.41446960144809,-61.58382109036049,-61.740815231809115,-61.88678382082415,-62.0206032784048,-62.132853213625445,-62.2400602834839,-62.34266283157415,-62.441051773450205,-62.53555107156169,-62.626464706486445,-62.714071507150805,-62.7986124338538,-62.88028677548764,-62.95916323061371,-63.0325679382119,-63.10074641833215,-63.16705583367114,-63.23160279111304,-63.29448405113609,-63.355797934572564,-63.41564278166769,-63.47412071864691,-63.53135639567746,-63.58752290303023,-63.64293077397258
-60.03142742448953,-60.4355281817923,-60.7652229550308,-61.031121306535745,-61.231530450668025,-61.415118820795826,-61.584413067078884,-61.74136090444277,-61.88729943610097,-62.021102462507315,-62.13330784280398,-62.24047353946375,-62.343037625877464,-62.441390837915016,-62.53585674870067,-62.626739247435566,-62.7143172486535,-62.79883210937328,-62.8804842133092,-62.959345693148684,-63.032741096965445,-63.100902741146626,-63.16719516049042,-63.231724730859526,-63.29458793140758,-63.355882696675444,-63.41570681163408,-63.47416154282064,-63.531370131242355,-63.587503003175506,-63.642865410400354
-60.03123029016501,-60.435824459372085,-60.76582195480643,-61.03192199094463,-61.23225713364117,-61.41577831259672,-61.585013828067474,-61.74191405743635,-61.88782133569544,-62.02160620784247,-62.13376675617082,-62.240890841260224,-62.34341625835714,-62.44173355593147,-62.53616591521052,-62.627017128092,-62.714566187115786,-62.79905483605536,-62.880684537001294,-62.95953082099622,-63.03291656866517,-63.10106142051289,-63.16733690101986,-63.23184915675217,-63.294694388251706,-63.35597014753416,-63.415773670144006,-63.474205372538435,-63.53138710211581,-63.587486650764696,-63.64280404496609
